Id,OwnerId,FromId,Date,Text,CommentsCount,LikesCount,RepostsCount,ViewsCount
657,-218548021,-218548021,11/08/2023 09:44:45,"😂 Кто рано встает, тот [club218548021|БК ""Университессы""]! 

🔥 Настраивайте свои теле- и радиоприемники в это воскресенье, ведь утром и вечером выпускники лучшего [club52298374|Университета] во Вселенной сыграют очередные матчи в рамках [club31448239|Невской лиги]

🗓 12.11.2023 (воскресенье) 

ДЕВУШКИ
⏰ 10:10 vs. [club43975489|Северный Легион-2]
📍 ул. Салова, д. 57, корп. 6 
Баскет Холл (зал №3)
 
ЮНОШИ
⏰ 20:40 vs. Газинформсервис
📍 ул. Салова, д. 57, корп. 6 
Баскет Холл (зал №1)

#анонсы@spbu_legends",0,14,2,326
264460,-50260527,-50260527,11/08/2023 07:49:53,"Продаю вещи:
1) Декабрист, цветёт жёлтым цветом - 150р
2) Сансевиерия Хана - 150р
3) Новые босоножки на завязках 38 размер - 700р
4) Платье, размер s - 1000р
5) Свитер, размер s - 250р
6) Юбка-карандаш, размер s -250р
7) Туфли для бальных танцев с накаблучниками и чехлом - цена договорная 

#пунк@spbu_advert
#продам@spbu_advert",1,0,3,1793
1112,-10078572,-10078572,11/08/2023 06:55:00,#интересноемед@spbu_medcollege,0,4,0,178
9209,-135212633,-135212633,11/08/2023 06:40:00,"UPD: БОЛЬШОЕ СПАСИБО ЗА ВАШУ АКТИВНОСТЬ! НАБОР ЗАКРЫТ! 

Друзья! Приглашаем вас стать волонтерами на 6 профессорский форум, секция «Юридические науки»

🗓 Дата: 16 ноября с 8:00 до 13:30
(время начала указано с учетом инструктажа перед сменой)

Функционал: встреча и навигация по месту проведения, администрирование площадки (регистрация участников и помощь с работой в Zoom)

Место: 22 линия В.О., д. 7, зал ученного совета

Форма одежды официальная (желательно белый верх, темный низ).
Приветствуется умение использовать Zoom.

✔Всем волонтерам будут предоставлены благодарственные письма, подтверждающие их деятельность

Чтобы присоединиться к команде волонтеров, заполните регистрационную форму: https://dobro.ru/event/10523824

#набор@volunteeringcenter_spbu #ВЦ_СПбГУ",0,5,5,1863
6973,-30344103,-30344103,11/08/2023 06:36:33,"🔥 ПРИГЛАШАЕМ К УЧАСТИЮ 
 
1️⃣ Институт частного права Университета имени О.Е. Кутафина (МГЮА) приглашает вас принять участие в X Международной научно-практической конференции молодых ученых «Тенденции развития частного права». 
 
‼️ ПРИЕМ ЗАЯВОК - до 12 ноября 2023 г. 
 
Для участия необходимо пройти регистрацию по ссылке до 12 ноября включительно: https://vk.cc/cs7SLJ 
 

2️⃣ Всероссийская студенческая Актионада 23/24 

Для участия предлагается направления ""Юриспруденция"" и ""IT"". 
 
Более подробно ознакомится с другими направлениями и условиями для участия вы можете ознакомится, перейдя по ссылке: https://olymp.action.group/?btx=16779266&mailsys=.. 
 
Для победителей предусмотрены денежные призы, а также подарки от партнеров Олимпиады. 

3️⃣ Юридический факультет СПбГУ в IV раз проводит Международный юридический конгресс студентов ""Эпоха права: неизбежность перемен"" который пройдет 14-16 декабря 2023 года! 
 
По итогам работы Конгресса работы участников будут опубликованы в сборнике тезисов, индексируемом в РИНЦ! 
 
‼️ Для прохождения отбора и участия в конференции необходимо прислать работы на электронную почту eraoflawandit@spbu.ru Работу необходимо отправить не позднее 27 ноября 2023 г. 23:59. 
 
А так же предлагаем ознакомится с Информационным письмом МЮКС Эпоха права 2023 по ссылке: https://vk.com/eraoflawspbu

4️⃣ Сибирский юридический университет приглашает магистрантов и аспирантов 
принять участие в международной научно-практической конференции «Конституции Российской Федерации 30 лет: история и новые вызовы современной юридической науке», которая состоится с 16 октября по 24 декабря 2023 г. 

‼️ с 10 октября до 10 декабря 2023 г. необходимо пройти электронную регистрацию на официальном сайте Сибирского юридического 
университета https://forms.gle/ccdSsfZjVrjDRi7PA с приложением текста статьи. 
 
Форма участия – заочная.

Скорее подавайте заявки и пополняйте свое портфолио!🤍",1,14,16,896
264455,-50260527,-50260527,11/07/2023 17:56:53,"привет! переехали с девушкой из ПУНКа в город, потому продаем свои абонементы в «FITNESS HOUSE» в ТЦ Ракета.

мой абонемент:
- до 29 апреля '24 (скрин 1)
- без ограничений к посещению
- 4000 р. + 600 р. на переоформление

абонемент девушки:
- до 29 марта '24 (скрин 2)
- посещение до 17:00
- 3000 р. + 600 р. на переоформление

торг, любые вопросы и договориться по времени - сразу в ТГ:
https://t.me/qw1zzard

#пунк@spbu_advert
#продам@spbu_advert",0,0,3,1299
264454,-50260527,-50260527,11/07/2023 17:56:34,"Всем привет,

- обогреватель очень хорошо работает 1500 руб.
#продам@spbu_advert",0,0,1,1399
264452,-50260527,-50260527,11/07/2023 17:37:00,"Ищу мужскую мертвую душу в ПУНКе. Буду пробивать пропуск. По цене договоримся.
Найду по лайкам
Анон
#пунк@spbu_advert 
#мертвая_душа",0,3,2,2518
264451,-50260527,-50260527,11/07/2023 17:36:55,"Стану женской мд в вунке на длительный срок. Желательно 3 или 4 общежитие.
Пишите в ЛС.

#вунк@spbu_advert
#мертвая_душа@spbu_advert",0,0,2,1658
264450,-50260527,-50260527,11/07/2023 17:36:52,"Ищу мужскую мёртвую душу в ПУНКе на год примерно, но если не можете на такой срок, то можем договориться. По цене договоримся. Буду пробивать пропуск. Пишите в ЛС либо найду по лайкам.

#пунк@spbu_advert 
#мёртвая_душа@spbu_advert",0,3,0,1449
264449,-50260527,-50260527,11/07/2023 17:36:46,"Продам кожаные полуботинки Dockers
В практически идеальном состоянии: в пользовании 3 месяца, но почти не носились;
Водонепроницаемые;
42 размер;
Подходят для демисезона (или теплой зимы);
Цена 3500

#пунк@spbu_advert
#продам@spbu_advert",0,0,2,1273
264448,-50260527,-50260527,11/07/2023 17:36:42,"Продаю книги, в отличном состоянии. Цены на фото. Торг уместен, самые дешёвые оптом отдам за бутылку минералки)))

В ПУНК литературу переправлю через однокурсника, а в Питере отдам сама м.Коменданский/Спортивная/Василеостровская /Адмиралтейская. 
Пишете, договоримся. 
#продам@spbu_advert
#книги@spbu_advert",1,0,0,1274
2706,-67870870,-67870870,11/07/2023 16:52:20,"“Melting pot”: master class on cross-cultural communications

🗓 November 16, Thursday, 16:30-18:00.
📍Master class, offline, in English, Volkhovskiy Lane, 3.

An American, a Chinese and a Russian come to the office… No, this is not the beginning of a joke, but an ordinary day in an international corporation. Are you going to work in such a company? Good knowledge of the language is cool, but sometimes no language certificate will help you to get on with a person from a different culture. To avoid getting into trouble while communicating with foreigners, come to the master-class on cross-cultural communications! 

Questions to be discussed:
— Why is cross-cultural communication vital in business?
— What are the main differences in the business cultures of Russia, China, India and Iran?
— How to build communication with colleagues in a cross-cultural environment?
— How to resolve conflicts in a cross-cultural environment?

❤ Especially relevant for International Management and Master's programs and anyone who is interested!

➡ List of speakers:
Elena Orlova — Head of Foreign Languages for Business and Management department, SPbU
Vadim Klimachev — Head of International Cooperation, Gazprom Corporate Institute

📣 To register for the Master Class follow the link: t.me/gsoMCW_bot. MCW GUIDE will help you register for this and other events of the week, as well as remind you of the planned events that you have chosen.

#events_mcw2023autumn #mcw2023autumn",0,16,3,996
8562,-185694906,-185694906,11/07/2023 13:13:00,"❗Открытый межрегиональный хакатон «Промдизона»❗

Наш партнер [https://vk.com/spb1724|СПбГУ] и [https://vk.com/rovesnik.karelia|ГБОУ ДО РК «Ресурсный центр развития дополнительного образования»], региональный оператор Детского технопарка «Кванториум Сампо», запускают межрегиональный хакатон «Промдизона» 

🔍«Промдизона» — межрегиональное соревнование в формате хакатона в области промышленного (графического или иного) дизайна. Область дизайна зависит от кейса заказчика и от условий, обозначенных в тексте кейса. Партнером и заказчиком (кейсодателем) конкурса выступает Санкт-Петербургский государственный университет 

🗓 Основные даты
— до 13 ноября — регистрация участников
—18 и 19 ноября — проведение хакатона

📝Формат
— очно на площадке [https://vk.com/kvantorium_sampo|Детского технопарка «Кванториум Сампо»]
— очно на площадках других регионов страны с защитой проектов в онлайн-формате

❗Участники❗
Принять участие в хакатоне могут команды школьников 6-11 классов, обучающих учреждений дополнительного образования, а также студентов средних профессиональных и высших учебных заведений из Республики Карелия и других субъектов Российской Федерации в составе от 2 до 4 человек и 1 наставника

Все участники мероприятия получат электронные сертификаты об участии, а победители – дипломы и памятные призы от Санкт-Петербургского государственного университета. Лучшие из предложенных решений кейса могут быть реализованы Университетом 

📲Положение о конкурсе, регистрация и дополнительная информация доступны на портале конкурса (https://vk.cc/cs7MFb) и в [https://vk.com/promdizona_karelia|официальной группе] мероприятия

#СПбГУ #SPbU #СПбГУ_мероприятия@spbu_abiturient",0,20,0,1197
9201,-135212633,-135212633,11/07/2023 13:01:42,"Друзья! Приглашаем вас стать волонтерами на Молодежный форум «Культурный код – 2023»

Молодежный форум «Культурный код – 2023» проводится Санкт-Петербургским государственным университетом второй раз. В этом году форум затрагивает три направления: познание истории через культуру, искусственный интеллект и традиционную культуру в построении цивилизованного общества. 

В программе форума запланировано более 20 мероприятий: дискуссии, круглые столы, мастер-классы, публичные лекции, выставки, экскурсии и концерт. Участниками мероприятий станут представители ведущих творческих, образовательных и музейных организаций России. Среди них – Государственный Эрмитаж, Александринский театр, Академия Штиглица, Санкт-Петербургская государственная консерватория им. Н. А. Римского-Корсакова, Президентская библиотека им. Б. Н. Ельцина и другие.

🗓 Дата: 15 ноября с 9:30 до 21:30 (много разных смен, можно помогать не весь день), распределение будет организовано в чате волонтёров 

Функционал: встреча гостей, работа с микрофоном, помощь в организации пространства перед проведением концерта, работа на Квесте по зданию.

Места: Университетская наб. 7/9: Петровский зал, Выставочный зал, Читальный зал. Университетская наб. 11: ауд. 175. Биржевая линия, д 6: Атриум. Волховский пер. 3: 309. 6-я линия В.О., д. 15: Актовый зал. Большой проспект, 83 (Пространство Просто).

Внешний вид: белая (светлая) рубашка, футболка или блуза, брюки или юбка (темного цвета), чистая обувь, опрятный внешний вид. 

✔Всем волонтерам будут предоставлены благодарственные письма, подтверждающие их деятельность и часы на добро.ру 

Чтобы присоединиться к команде волонтеров заполните регистрационную форму: https://dobro.ru/event/10523443

Инструктаж: 14.10.2023 в 13:00 дистанционное собрание в Зуме. 
Отв. Поплавская Лада Владиславовна

Также мы в поиске 1 тим-лидеров. Функционал: сбор волонтеров в беседу, курирование волонтеров на площадках во время мероприятия, помощь в подсчете часов на добро.ру.
Отдельный инструктаж тим-лидерам 13.11.2023 после 16:00. Желающим писать в личные сообщения к [id23411713|Екатерине]. 

#набор@volunteeringcenter_spbu #ВЦ_СПбГУ",0,17,18,1790
358,-200001301,-200001301,11/07/2023 11:05:02,"Владимир Ильич Ульянов (Ленин) I Ученые СПбГУ

СНО СПбГУ в рамках традиционной рубрики продолжает рассказывать о выдающихся ученых в истории Санкт-Петербургского университета.
 
Данный материал приурочен к годовщине Октябрьской революции (7 ноября по новому стилю).

#Ученые_СПбГУ@sno.spbu",6,63,20,3476
154,-217954789,-217954789,11/07/2023 09:30:00,"❗️Мастер-класс по теме авиаперевозки в туризме❗️

14 ноября состоится мастер-класс Вотрина Дмитрия по теме «Бизнес-процесс «Продажа авиаперевозок и сопутствующих услуг» как одна из ключевых составляющих в туризме. Участие АО «Сирена-Трэвел» в этом процессе».

Ждём интересующихся российскими системами бронирования и процессами формирования тура в части перевозок.

Мастер-класс будет проходить по адресу 10-я линия Васильевского острова, 31-33 в здании Института Наук о Земле, СПбГУ в 11:00 в аудитории 76.

#мероприятия@spbu_contrystudy",0,11,2,216
655,-218548021,-218548021,11/07/2023 09:00:03,"📸 Проигрываем, зато красивые!

#фотографии@spbu_legends",0,4,0,202
144,-216217404,-216217404,11/07/2023 08:27:37,"#анонс@kii_spbu 

Всем доброго вторника!

Немного отдохнем от чгк и сыграем в субботу Музыкальную азбуку🎶

В чем суть?
Если кратко, то вам будут включать треки исполнителей/групп на русском языке, а ваша задача угадать, кто исполняет. За правильные ответы вы будете получать баллы, за неправильные - терять.
Подробнее расскажем на месте😉

🕗: 
11 ноября 17:30 
 
📍Экономический факультет СПбГУ, ул. Чайковского 62, ауд. 401 

⚡Ограничений по возрасту, курсу, факультету и тд. - нет. Ждем всех желающих.
Максимальное количество человек в команде - 6

📝Регистрация в комментариях (просто напишите название своей команды)

❗Дедлайн регистрации - 10 ноября 18:30

Ждем ждем ждем!!!💖",10,7,19,868
488,-162023637,-162023637,11/07/2023 08:00:05,"✅ ВЫБОРЫ 2023. ГОЛОСОВАНИЕ ✅ 
 
Ссылка на бюллетень для голосования: https://docs.google.com/forms/d/e/1FAIpQLSdKUrJFDLq7ydq1krccsCTPEV05u8FfhDJnuzdedt0wsdCJig/viewform 
 
‼ Для того, чтобы избежать повторного голосования, при голосовании в гугл-форме необходимо войти в гугл-аккаунт через корпоративную почту (st......@student.spbu.ru). 
 
Онлайн голосование закроется в 21:00.",0,15,7,478
7144,-58808618,-58808618,11/07/2023 07:06:00,"#ингрия_мероприятия

16 сентября в Петродворцовом научно-учебном комплексе для студентов [club52298374|Санкт-Петербургского государственного университета] прошел SPbU Student Fest, в рамках которого мы презентовали свою работу.

Бойцы отряда [id329441245|Дмитрий], [id63021649|Тимофей], [id252204007|Даниил] и [id324123880|Андрей] рассказали студентам о нашей работе. Неподдельный интерес у гостей вызвали экспонаты времен Великой Отечественной войны, найденные на полях сражений. 

Посетители мероприятия интересовались тем, как проводятся поисковые работы и какими направлениями деятельности мы еще занимаемся. Прямо во время проведения интерактивной выставки нам поступили заявления о вступлении в отряд.

#ингрия #СПбГУ #поисковикиСПб #поисковикиРФ #ПУНК",1,30,1,1146
264432,-50260527,-50260527,11/07/2023 05:53:11,"Продаётся кожаная куртка. Абсолютно новая, бирка на месте, турецкая. Качество огонь
🔥Цена: 5К, торг уместен

#пунк@spbu_advert",0,0,1,1786
264431,-50260527,-50260527,11/07/2023 05:53:07,"Привет!
Ищу мертвую душу в Вунке, 4-е общежитие.
Об условиях и оплате договоримся:)
Пишите в ЛС.

#вунк@spbu_advert
#мертвая_душа@spbu_advert",0,0,0,1720
264430,-50260527,-50260527,11/07/2023 05:53:05,"Продаю, цены за 1 шт.
1) мех. карандаш 0.5 мм
2) гелевые ручки синие 
3) шариковые ручки
4) витамин с шипучка 
5) духи масляные lost cherry 5 мл 
6) новый крем la roche-posay для лица 
7) новая минеральная пудра
#пунк@spbu_advert",3,1,0,1596
264429,-50260527,-50260527,11/07/2023 05:53:00,"Продам холодильник в связи с переездом. Немного сломана дверца морозилки, но на работу особо не влияет. Чистый, не шумит, работает исправно. 5000₽, но если купите в течение 2 дней, то отдам за 4000₽.
Самовывоз из 13 общаги.

#пунк@spbu_advert
#продам@spbu_advert",1,0,0,1465
264428,-50260527,-50260527,11/07/2023 05:52:53,"#продам@spbu_advert
Платье ZARA (размер М) ни разу не надевала - 2000р
Джинсы Bershka (размер M) состояние отличное - 1500р
Комбинезон (размер М) надевала пару раз - 900р
Платье с белыми полосками по бокам (размер М)-300р
Спортивный костюм (размер М) состояние хорошее- 700р
Свитер (размер М)- 200р
Толстовка бежевая ( размер L)- 500р
Толстовка белая с надписью ( размер L) -200",0,1,1,1358
264427,-50260527,-50260527,11/07/2023 05:52:49,"Доброго времени суток. Продаю:
Чехол на планшет размером 9.7""-10.5"". Удобный для транспортировки, крепко фиксирует планшет. 
Цена: 700 рублей.
Миску, стакан и тарелки, цены на фото. Новые, качественные. Подходят для любой микроволновки. Наклейки удалены, очищено от клея.
Плащ-дождевик, плотный, размер примерно 46-52 (помещается человек+ небольшой рюкзак)
Цена: 300 рублей.
#дунк@spbu_advert 
#продам@spbu_advert",0,0,0,1250
264426,-50260527,-50260527,11/07/2023 05:52:47,"#пунк@spbu_advert
#мертвая_душа@spbu_advert

стану мужской мертвой душой, цену обсудим 

анон, найду по лайкам",1,6,3,3833
264425,-50260527,-50260527,11/07/2023 05:52:40,"Продам чайник - 500 р 
Тюль и занавески - 1500 р

#продам@spbu_advert
#пунк@spbu_advert",1,0,1,1334
264424,-50260527,-50260527,11/07/2023 05:52:36,"Продаю в связи с переездом:

1. Холодильник - 8500₽
Состояние 9/10, работает исправно и без нареканий, подойдёт для 3 человек спокойно 

2. Микроволновка - 2000₽
Состояние 10/10, чистая и почти новая

3. Гладильная доска - 800₽
Есть пятна от утюга, ножки крепкие, не падает, высота регулируется 

4. Сушилка - 800₽
Большая сушилка, помещается много белья, ножки тоже крепкие, не упадёт.

#пунк@spbu_advert
#продам@spbu_advert",0,1,6,1370
264423,-50260527,-50260527,11/07/2023 05:52:30,"Стану женской мертвой душой, переселюсь в любое общежитие в ПУНКе☺️. 
Условия: 2000+ оплата общаги, пробитие пропуска (можно договориться, иногда могу пробивать сама)
Анонимно пожалуйста ❤️. 
Найду по лайкам.
#пунк@spbu_advert
#мертвая_душа@spbu_advert",0,7,3,1527
264422,-50260527,-50260527,11/07/2023 05:52:24,"Кресло — 9к
Подставка для ноутбука — 500р
Сумка для ноутбуков 16-17 дюймов — 500р
возможен торг
#пунк@spbu_advert #продам@spbu_advert",1,0,3,1257
264421,-50260527,-50260527,11/07/2023 05:52:21,"Продаю мультиварку, использовал год, все программы работают исправно, только покрытие чаши уже износилось но готовить в ней можно, главное следить чтобы не пригорело
1000 р

#пунк@spbu_advert
#продам@spbu_advert",0,0,1,1726
264420,-50260527,-50260527,11/07/2023 05:52:14,"Продам вещи, цены на фото, торг уместен)
#пунк@spbu_advert",1,0,2,1228
264419,-50260527,-50260527,11/07/2023 05:52:09,"Продам одежду, цены на фото, торг уместен)
#пунк@spbu_advert",1,0,1,1106
264418,-50260527,-50260527,11/07/2023 05:52:05,"1. Кофемолка Kitfort KT-717, в отличном состоянии: 1500р
2. Боксмод Vandy Vape GAUR-21 с дрипкой dead rabbit v3 и баком fat rabbit + отдам расходников всяких: 4000р

#пунк@spbu_advert
#продам@spbu_advert",0,1,4,1315
264417,-50260527,-50260527,11/07/2023 05:52:02,"Всем привет, продаю
Блузка зебра М 350 рублей 
Кофта в полоску 350 рублей 
Кофта с коротким рукавом 400 рублей 
Джинсы синие 700 рублей 
Джинсы голубые 700 рублей 
#продам@spbu_advert 
#пунк@spbu_advert",0,0,0,1269
264416,-50260527,-50260527,11/07/2023 05:51:56,"СРОЧНО!!!!!!!!! 
Продам холодильник, без морозилки 5000 руб
Торг уместен
#пунк@spbu_advent
#продам@spbu_advent",1,0,0,1174
264415,-50260527,-50260527,11/07/2023 05:51:52,"Продам линзы 
Абсолютно новые , пришли по ошибке 
#пунк@spbu_advert",0,0,0,1224
264414,-50260527,-50260527,11/07/2023 05:51:48,"Стану женской мёртвой душой в пунке.
Оплата 4000 + оплата общаги (около 600 рублей) + пробитие пропуска.
Найду по лайкам
Пожалуйста, анон. 

 #пунк@spbu_advert",0,2,0,1230
264413,-50260527,-50260527,11/07/2023 05:51:42,"Нужна мертвая душа девушка в блок, лайкайте если можете ей стать 

#пунк@spbu_advert
#мертвая_душа@spbu_advert",0,6,0,1772
264412,-50260527,-50260527,11/07/2023 05:51:36,"ОЧЕНЬ СРОЧНО ищу женскую комнату для переезда с 1 или 2 свободными местами и мд, желательно в 20ках
Об оплате договоримся
Найду по лайкам
Анон 
#пунк@spbu_advert",0,0,2,1330
654,-218548021,-218548021,11/06/2023 18:38:53,"🔥 [club31448239|Невская лига], 3 дивизион, 4 тур 
 
БК «Университет» — БалтБаскет: 59-81
 
💪 Статистика матча:
[id144562823|Кирилл Новожилов] - 18 очков, 7 перехватов, 6 подборов
[id258668240|Алексей Завьялов] - 13 очков, 8 подборов
[id227788786|Сережа Захаров] - 7 очков

Полная статистика: https://vk.cc/csaXsV
 
#итоги@spbu_legends",0,5,1,179
10228,-66174182,-66174182,11/06/2023 12:53:00,"[КОНКУРС] 🌐 
 
Приглашаем к участию в конкурсе научных работ – 2024! 
 
👥 Участниками конкурса могут стать студенты, магистранты, аспиранты и соискатели высших учебных заведений, принимающие участие в традиционной весенней конференции «Медиа в современном мире. Молодые исследователи» 13–15 марта 2024 года. 
 
📩 Для участия в конкурсе необходимо отправить на электронный адрес оргкомитета конкурса concours-spbu@yandex.ru статью общим объемом (данные об авторе, аннотация, сама статья и список литературы) не более 14000 знаков с пробелами, отражающую полученные конкурсантом научные результаты.
 
Последний день приема работ – 11 февраля (включительно). 
 
🔖 Конкурс включает в себя два тура. По результатам заочного тура отбираются три работы в каждой из трех номинаций. Финальный тур пройдет 14 марта в рамках научной конференции «Медиа в современном мире. Молодые исследователи». Объявление результатов и награждение состоятся 15 марта во время церемонии закрытия конференции. Все победители заочного тура приглашаются к публикации в ежегодном сборнике лучших научных работ молодых исследователей, индексируемом в РИНЦ.
 
🖥 Финальный тур состоится в дистанционном формате с использованием Zoom. 
 
Подробнее о конкурсе и участии в нем 👇🏼",0,13,29,2039
1363,-206555778,-206555778,11/06/2023 09:35:26,"✨День первокурсника 2023
 
Всем Барби и Оппенгеймерам! Вы с достоинством прошли (или проползли) коллоквиум, а значит до зимней сессии вам ничего не угрожает. Что это, если не повод хорошенько повеселиться на дне первокурсника?
 
Когда? 10 ноября, в 15:00
 
Где? Холл первого этажа (это у гардероба)
 
А что будет? Тематический квест, посвящение в студенты и праздничный концерт. Кажется, что невозможно уместить столько событий в один день, но уже меньше чем через неделю вы убедитесь в обратном.
 
Кроме этого, не забывайте про конкурс видеороликов! Видео принимаются до 7 ноября!

#Первакам@phys.spbu",2,64,17,2327
1111,-10078572,-10078572,11/06/2023 07:30:00,"Сразу многа

#понедельничныйкотик@spbu_medcollege",0,4,0,166
264393,-50260527,-50260527,11/06/2023 05:59:54,"Арендую пустую двушку - трешку в мужском блоке на долго(+пропуск) . Двенашка предпочтительнее, но другие общаги тоже подойдут.
Цена по договорённости. 
Анонимно, найду по лайкам.

#пунк@spbu_advert 
#мертвая_душа@spbu_advert",0,1,0,2011
264392,-50260527,-50260527,11/06/2023 05:59:45,"Сдам женский пропуск в 3 общежитие на длительный срок

Пишите в лс
#вунк@spbu_advert
#сдам@spbu_advert",0,0,1,2386
264391,-50260527,-50260527,11/06/2023 05:59:33,"подселюсь к мужской мд в двухместный блок в пунке. 
с меня пробитие пропуска, по оплате договоримся, найду по лайкам
анон

#пунк@spbu_advert
#мертвая_душа@spbu_advert",0,1,0,1819
651,-218548021,-218548021,11/05/2023 12:31:41,"🔥 Смотрим и болеем!

[club31448239|НЕВСКАЯ БАСКЕТБОЛЬНАЯ ЛИГА]
🗓 05.11.2023 (воскресенье) 
⏰ 17:40 vs. БалтБаскет 
📍 ул. Салова, д. 57, корп. 6 
Баскет Холл (зал №1)
 
#анонсы@spbu_legends",0,1,1,172
9190,-135212633,-135212633,11/05/2023 11:13:34,"Друзья! Приглашаем вас стать волонтерами на Всероссийскую научную конференцию XVII Ковалевские чтения

🗓 Дата: 16-18 ноября 2023 с 8:00 до 18:00 (смены будут распределены в зависимости от функций и пожеланий, работа будет организована сменами) 

Функционал: 
- регистрация;
- навигация;
- помощь в Zoom;
- работа с микрофонами на пленарном заседании;
- встреча участников.

Место: улица Смольного, 1/3, подъезд № 8, 9

Одежда: деловой стиль (без джинс, футболок и кед), наличие telegram. Предпочтения отдаются волонтерам знакомым с площадкой проведения мероприятия.

✔Всем волонтерам будут предоставлены благодарственные письма, подтверждающие их деятельность

Чтобы присоединиться к команде волонтеров: 
- оставить комментарий к посту и лайк;
- заполнить регистрационную форму https://regforms.spbu.ru/ru/?option=com_rsform&view=rsform&formId=1779 
- заполните регистрационную форму на сайте, рекомендуем Вам заполнить подробно личный профиль на портале, для более быстрой работы https://dobro.ru/event/10521806
- открыть личные сообщения ВКонтакте. 

Инструктаж: предварительно 15.11.2023 12:00
улица Смольного, 1/3, подъезд № 8, Евдокимова Юлия Сергеевна, ведущий специалист, управление по организации мероприятий y.evdokimova@spbu.ru

#набор@volunteeringcenter_spbu #ВЦ_СПбГУ",13,19,17,2236
9188,-135212633,-135212633,11/05/2023 10:35:18,"UPD: БОЛЬШОЕ СПАСИБО ЗА ВАШУ АКТИВНОСТЬ! НАБОР ЗАКРЫТ! 

Друзья! Приглашаем вас стать волонтерами на Hanyu Shuiping Kaoshi (экзамен на определение уровня владения китайским языком)

🗓 Дата: 11 ноября с 8:00 до 18:00 

Функционал: Помощь в проведении экзамена по китайскому языку YCT

Место: г. Санкт-Петербург, наб. Лейтенанта Шмидта, 11 (Центр языкового тестированияСПбГУ)

Требования по внешнему виду: нейтральный кэжуал

✔Всем волонтерам будут предоставлены благодарственные письма, подтверждающие их деятельность

Чтобы присоединиться к команде волонтеров, заполните регистрационную форму: https://dobro.ru/event/10521796

#набор@volunteeringcenter_spbu #ВЦ_СПбГУ",0,3,5,1757
1359,-206555778,-206555778,11/05/2023 09:55:27,"📚 Библиотека

У нашей факультетской библиотеки появилось сообщество!
 
Теперь информацию о новых поступлениях, режиме работы библиотеки, электронных ресурсах и многом другом можно найти на одной страничке.
 
Подписывайтесь: https://vk.com/bibliotekafizfaka

#Новости@phys.spbu",1,16,1,956
1110,-10078572,-10078572,11/05/2023 07:45:00,#интересноемед@spbu_medcollege,0,3,0,151
28445,-122155453,-122155453,11/05/2023 07:15:00,"Открытый межрегиональный хакатон «Промдизона» 👨‍💻

СПбГУ и [https://vk.com/rovesnik.karelia|ГБОУ ДО РК «Ресурсный центр развития дополнительного образования»], региональный оператор Детского технопарка «Кванториум Сампо», запускают межрегиональный хакатон «Промдизона» 📢

«Промдизона» — межрегиональное соревнование в формате хакатона в области промышленного (графического или иного) дизайна. Область дизайна зависит от кейса заказчика и от условий, обозначенных в тексте кейса. Партнером и заказчиком (кейсодателем) конкурса выступает Санкт-Петербургский государственный университет ⚡

🔘 Основные даты
— до 13 ноября — регистрация участников
—18 и 19 ноября — проведение хакатона

🔘 Формат
— очно на площадке [https://vk.com/kvantorium_sampo|Детского технопарка «Кванториум Сампо»]
— очно на площадках других регионов страны с защитой проектов в онлайн-формате

🔘 Участники
Принять участие в хакатоне могут команды школьников 6-11 классов, обучающих учреждений дополнительного образования, а также студентов средних профессиональных и высших учебных заведений из Республики Карелия и других субъектов Российской Федерации в составе от 2 до 4 человек и 1 наставника

Все участники мероприятия получат электронные сертификаты об участии, а победители – дипломы и памятные призы от Санкт-Петербургского государственного университета. Лучшие из предложенных решений кейса могут быть реализованы Университетом 🏆

❗Положение о конкурсе, регистрация и дополнительная информация доступны на портале конкурса (https://vk.cc/cs7MFb) и в [https://vk.com/promdizona_karelia|официальной группе] мероприятия

#СПбГУ #SPbU #СПбГУ_мероприятия@spbu_abiturient",0,10,6,4331
