Id,OwnerId,FromId,Date,Text,CommentsCount,LikesCount,RepostsCount,ViewsCount
37678,-105225176,-105225176,11/11/2023 20:26:26,"📢📢📢 ВНИМАНИЕ!📢📢📢

📌13 ноября (понедельник) в 13:00 по Мск., в рамках темы октября ""РАЗВИТИЕ СОЦСЕТЕЙ"", состоится вебинар (на платформе Zoom).

💫💫Тема: «Как найти клиентов в соцсетях любому эксперту».

🔥Спикер: Елена Шмелева.

- Психолог с образованием МГУ;
- Эксперт по продажам и продвижению в соцсетях;
- Методолог, продюсер, опытный наставник. 

Обучила несколько десятков экспертов продвижению и продажам в соцсетях. Знает, как создать цепляющий контент и щедро делится знаниями в своих проектах.

Ведёт частную практику в области психологического консультирования. Помогает экспертам, продюсерам и наставникам справляться со страхами и выходить в масштаб. 
Горит за то, чтобы каждый человек получал свой результат. Потому что, как показывают опросы, основная проблема большинства онлайн-предпринимателей - «всё знаю, но не делаю».

Поговорим ПРО:
1) Трудности нишевания;
2) Где взять клиентов и как понять, что это именно они;
3) Каналы коммуникации;
4) Почему соцсети = активы и возможности;
5) Две самые популярные площадки. Какую выбрать?;
6) Почему Telegram? Какие результаты здесь возможны за месяц и за год?;
7) Можно ли без соцсетей?;
8) Психология. Почему мы так часто всё знаем, но не делаем.

✔️Модератор: [id81703059|Наталья Шульга].

#showwomanrussia 
#showwomenrussia
#вебинарswr",0,10,2,283
36556,7337862,7337862,11/11/2023 20:24:09,"СЕГОДНЯ В ЗООМУЗЕЕ... Москва, 11.11.2023.

В конференц-зале Зоомузея МГУ прошли показ документального фильма ""Красота поганки"" и  встреча с его авторами - Надеждой Дорофеевой, Михаилом Родионовым, Евгением Кобликом и другими.  Фильм снимался в 2022 году в Дагестане, Москве и Подмосковье, Петербурге и его окрестностях и ещё много где. В зале был переаншлаг, пришлось вносить приставные стулья и открывать окна. Кроме того, был продемонстрирован снятый в Калмыкии фильм ""Тайна острова пеликанов"". Радостно было увидеть пришедших на сеанс знакомых и друзей-орнитологов, а сверх того - замечательного Василия Вишневского, с которым у меня более 130 общих ВК-друзей, так что его предсталять не надо. Разве что его YouTube-канал - https://youtu.be/fMLaZ3CNMLI?si=BbLaZv95tTUJjTiZ. Рекомендую!..",0,50,0,398
17457,-49962921,-49962921,11/11/2023 20:19:20,"💁🏼‍♀ Уже завтра, 12 ноября, состоится Общеуниверситетский день открытых дверей МГУ!
 
🙌🏻 Мы приглашаем абитуриентов и их родителей принять участие в мероприятии. Это уникальная возможность окунуться в атмосферу Московского университета, пообщаться со студентами и преподавателями и принять участие в прочих активностях. Для этого не нужно регистрироваться — вход свободный для всех.
 
🔸 10:00 — начало мероприятия. Выставка факультетов, филиалов и школ в Главном здании МГУ. Здесь вы узнаете всё о поступлении, учёбе на разных направлениях и программах дополнительного образования.
 
🔸12:00 — лекция ректора Московского университета академика Виктора Антоновича Садовничего. Она пройдёт в Актовом зале Главного здания. Также можно будет посмотреть трансляцию на сайте мероприятия: openday.msu.ru/.
 
🔸С 14:30 начинаются программы на факультетах. Вы сможете прогуляться по зданию факультетов, познакомиться с преподавателями и кураторами образовательных программ, послушать лекции деканов. Подробное расписание интересующего вас направления также можно найти на сайте: openday.msu.ru/.
 
🔍 Чтобы вы не потерялись в зданиях Московского университета, будет организована удобная навигация. Кроме того, на ДОД будут дежурить волонтёры, которые ответят на любые вопросы. Вся актуальная информация также доступна на сайте мероприятия.
 
❓При возникновении вопросов пишите в сообщения [club49962921|сообщества].
 
🗨 Обсудить в беседе студентов МГУ ВКонтакте: vk.cc/aAq8pS, в Телеграм: vk.cc/c2jekX.
 
#университет@studsovetmsu",0,20,8,3018
33546,-40517944,-40517944,11/11/2023 20:09:33,"9-11 ноября делегация факультета русской филологии в составе Марченко О.Н., Воителевой Т.М., Ореховой Е.Н., Головиной Т.А., Бобровой С.В., Вальковой Е.А., Логиновой Н.В., Кореневой Ю.В. принимала участие в Международном педагогическом конгрессе ""Наследие К.Д. Ушинского и современное образование"", организованном МГУ имени М.В. Ломоносова при поддержке Министерства науки и высшего образования Российской Федерации, Министерства просвещения Российской Федерации, Общества русской словесности и Международной ассоциации преподавателей русского языка и литературы (МАПРЯЛ). В рамках Конгресса прошел комплекс научных, образовательных и просветительских мероприятий, посвящённых 200-летию со дня рождения основоположника отечественной научной педагогики Константина Дмитриевича Ушинского. 

Доклады, прочитанные учёными филфака ГУП:
💥Воителева Татьяна Михайловна. Культурно-исторический подход в преподавании русского языка как способ приобщения обучающихся к национальной культуре.
💥Орехова Елена Николаевна. Вводные операторы с компонентом ГОВОРИТЬ (СКАЗАТЬ).
💥Коренева Юлия Викторовна. «Уходящая натура»: религиозная семантика слова в истории русского языка
💥Боброва Светлана Владимировна, Захарова Юлия Александровна.
Использование англицизмов в речи педагогов

#Государственныйуниверситетпросвещения #ПРОСВЕТ_ФРФ #ГПН_2023 #ГодПедагогаиНаставника #IVсъездОбществарусскойсловесности",1,81,7,3409
171,558099987,558099987,11/11/2023 20:09:29,"Пособие для подготовки к ДВИ на юрфак МГУ — обновление. 
 
Написанные эссе по темам предыдущих лет — https://disk.yandex.ru/d/U2boqlWVVXi_Ew 
_________________ 
Ссылка на фонд ""Мы — едины"" — https://bf-myediny.ru/ 
_________________ 
Ссылка на сайт: https://dvi-legal.ru/",0,0,0,82
67478,-168128343,-168128343,11/11/2023 20:02:25,"Либеральные игры тараканов или логика людоедов

Первый мэр Москвы ратует за лишение России прав на нефть, газ и ядерное оружие

В стране победившей демократии одним потомственным дворянином стало больше. Глава Российского Императорского Дома великая княгиня Мария Владимировна записала в аристократы Гавриила ПОПОВА. Того самого первого мэра Москвы, предложившего устроить в столице искусственный дефицит еды с целью развала СССР и желавшего в октябре 1993 года утопить защитников «Белого дома» «в их собственном дерьме». За что же «награда» нашла всплывшего из небытия героя?

Оказывается, никуда от кормушки Гавриил Попов не уходил. Он тихо сидел в засаде на двух креслах – советника нынешнего мэра столицы и президента Международного университета в Москве (МУМ), созданного друзьями – Михаилом Горбачёвым и Джорджем Бушем.

Накануне получения Поповым дворянства в его МУМе прошло заседание инициативной группы по проведению «Общественного суда над сталинизмом и преступлениями власти советского периода». Вот, значит, за что бывший секретарь комитета комсомола МГУ и член КПСС получил дворянство от гражданки Испании донны Марии Романовой. Судить Сталина будут не только за репрессии и за «преступные приказы», но и за «преступления против экономики, науки и культуры». Теперь-то у нас культура – о-го-го!

Судьями стали Николай Сванидзе, Леонид Гозман, отождествивший деятельность «СМЕРШ» с нацистскими CC, Лев Пономарёв, кавалер Командорского креста «За заслуги перед Республикой Польша», осуждающий «аннексию Крыма», а также бывший директор Института научной информации по общественным наукам РАН Юрий Пивоваров, при котором сгорели редкие книги и документы, хранившиеся в библиотеке ИНИОН, Игорь Чубайс, брат того самого, который «во всем виноват». И другие несимпатичные лица.

Сам Гавриил Харитонович в борьбе с «кровавым прошлым» отметился изданием книги «Три войны Сталина», ставшей своеобразной инструкцией для либералов в деле уравнивания «отца народов» с Гитлером.

Писательский зуд вынудил Попова и на создание второго бестселлера – «Вызываю дух Власова», где автор оправдывает предательство генерала. Без доказательств, а так: «Сталинскую родину он предал, а Россию нет. Его армия разгромила немцев под Москвой… Но после того он несколько раз встречался со Сталиным и, видимо, пришел к выводу, что никаких перемен в нашей стране, тех, которые он считает правильными, не будет. Я предполагаю, что Власов своей ударной армией собирался прорваться в Ленинград и создать там антисталинское правительство».

Вот, оказывается, как было. Западу и нашей олигархии, чьи интересы продвигают поповцы, мало выноса Сталина из Мавзолея, важнее вынести из мозга молодежи все достижения советской эпохи и оставить только мрак и кошмар перегибов коллективизации и ГУЛАГа.

На таком подготовленном фоне «рыночная революция» покажется современной молодежи большим счастьем. Об этом позаботятся «научные материалы» поповской команды, которые текут в школы и вузы в виде учебников и лекций.

Наше доблестное Минобрнауки четыре года подряд признает МУМ «эффективным вузом», закрывая как неэффективные старые педагогические университеты. Но вряд ли большинство россиян вообще слышали о МУМе – вуз позиционирует себя как элитный, международный, готовящий «специалистов в создании благоприятных социальных и политических условий для развития бизнеса», то есть политтехнологов и государственных деятелей. И позволяет одновременно получить два диплома – наш и американский по цене российского. Что вполне укладывается в идею Попова о создании мирового правительства (МП).

Людоедская логика

Многие считают, что оно давно уже создано и миром тайно управляют Ротшильды, Рокфеллеры, Дюпоны, Морганы – всего девять семей. Попов убежден, что это уже день вчерашний и сегодня нужно создавать не тайное, а явное открытое МП. В целом же краткий план мирового переустройства у Гавриила Попова выглядит так:

1. Необходимо введение мировой гарантированной валюты.

2. Необходимо изъять из национальной компетенции и передать под международный контроль ядерное оружие, ядерную энергетику и всю ракетно-космическую технику. Нужна передача под глобальный контроль всего человечества всех богатств недр нашей планеты. Прежде всего – запасы углеводородного сырья.

3. Должны быть установлены жесткие предельные нормативы рождаемости с учетом уровня производительности и размеров накопленного каждой страной богатства. Нельзя, чтобы быстрее всех плодились нищие.

Страшную перспективу прогрессирующего накопления у одного ребенка генетических болезней уже двух родителей надо прервать. Наиболее перспективным представляется генетический контроль еще на стадии зародыша и тем самым постоянная очистка генофонда человечества (путем стерилизации и принудительных абортов).

4. В новой цивилизации очень важен комплекс мер по воспитанию с детства людей, которым чужды религиозная, этническая, культурная и другие несовместимости и тем более нетерпимости.

По аналитическим выкладкам Попова, для реализации проекта нужно распустить ООН и сформировать ее по новым принципам. Главный из них звучит так: «Страны, которые не примут глобальную перспективу, должны исключаться из мирового сообщества». Но даже если все страны эту перспективу примут, иметь свое представительство в МП смогут лишь те, что имеют определенный процент населения, необходимый объем накопленного национального богатства и определенную величину национального дохода на человека. В этих странах, достойных вхождения в ООН, Попов предлагает лишить граждан равных избирательных прав. Избиратель «должен иметь то число голосов, которое соответствует его образовательному и интеллектуальному цензу, а также величине налога, уплачиваемого им из своих доходов». Грубо говоря, один голос Романа Абрамовича будет равен миллиону голосов рабочих. Тогда власть в этих государствах будет представлять интересы продвинутой части общества, а не малоразвитого большинства. Решать, как поступать с нищебродами вроде миллиарда китайцев, индусов и африканцев, будет уже МП.

Места семи миллиардам человек в этой системе явно не останется. Большую часть «лишнего» населения просто спишут со счетов, как генетический мусор.

Сколько в «золотой миллиард» пробьется жителей России – большой вопрос, да и сохранится ли она к тому времени – тоже.

Двойное дно

Гаврюша, как называли его демократы-соратники, всегда действовал так. Публично выкрикивал то, что понятно и близко народу, завоевывал доверие, а исподволь генерировал идеи, подрывающие национальные устои и единство народа, затем в кулуарах различных научных и общественно-политических тусовок вводил их в обиход. Авторитетные люди озвучивали эти идеи, писали и подписывали различные письма, журналисты их обсуждали, а Попов оставался в стороне со своим знанием подлинных причин и мотивов происходящего.

Вот только несколько примеров.

В августе 1990 года глава Верховного Совета РСФСР Борис Ельцин произнес знаменитую фразу: «Берите столько суверенитета, сколько сможете проглотить». Так будущий Президент РФ преломил и озвучил тезисы Попова из брошюры «Что делать?».

Первый. Разделить Советский Союз и создать вместо него конгломерат из 40 – 50 государств, дав возможность выйти из состава России всем, кто захочет: автономиям, республикам, округам, губерниям, городам. Суть плана – расчленить не только территорию, но и весь хозяйственный комплекс и уничтожить все, на чем могла бы возродиться держава, – президент Международного союза экономистов проповедует и сегодня. «Хозяева» регионов, коих начали сажать, ее подхватывают, требуя свободы от указаний центра, но не от его денег.

Второй. «Докажи – откуда деньги!» – прозвучал как лозунг в предвыборной программе Попова в депутаты СССР в 1989 году. Тогда началась эпоха УКОСО – Управлений коммунальной собственности, которым дали неслыханные полномочия. Попов, как председатель Моссовета, их всячески поддерживал. Параллельно втайне от народа шел процесс накопления «комсомольского капитала» в освобожденных от налогов хозрасчетных центрах научно-технического творчества молодежи – НТТМ, МЖК, организациях воинов-«афганцев», молодежных банках Ходорковским и будущими столичными лайт-олигархами. Автором этих идей тоже считают Попова. В Октябрьском районе, куда входит знаменитый Парк Горького, новые «управленцы» сдали в аренду французской коммерческой фирме дорогущую московскую землю на 99 лет за плату $10 в год по решению УКОСО. И на первые 22 года освободили от уплаты даже этих грошей. Депутат Попов «для предотвращения коррупции» предложил легализовать взятки. Дескать, чиновники распоряжаются огромными деньгами, соблазн велик. И придумал «механизм», позволяющий жуликам и ворам остаться в тени и выглядеть честными людьми. «Я предлагал систему, при которой чиновник легально получает не взятку, а процент от прибыли, которую обеспечивает его конкретное решение», – объяснит он позже. Так полулегально возникли «откаты» – аккурат к моменту его мэрства.

Третий. К 1992 году оказалось, что на части России претендуют одновременно многие страны и многие силы. И тогда Попов предложил с расчлененкой повременить до принятия Конституции, которая бы дала максимум полномочий Президенту РФ и минимум парламенту, состоявшему из выдвиженцев регионов. Дело кончилось расстрелом «Белого дома» и оппозиции.

Этапы большого пути

* В 1989 году Попов выступил с призывом перезахоронить тело Никиты Хрущёва у Кремлевской стены.

* Первым сообщил послу США в России о подготовке и планах ГКЧП.

* По инициативе Попова с дома, где жил Леонид Брежнев, была снята мемориальная доска, которую он продал музейщику из Германии.

* Госдача «Заречье-6», где жил Брежнев, в 1990-е досталась мэрии Москвы. Борец с номенклатурным советским барством ее приватизировал и продал.

* Предложил рецепт, как сделать мыло дешевле: «По инстанциям бегать не надо. Чего проще – встать 20 человекам около каждого магазина и уговаривать народ мыло не покупать. Месяц поуговаривали бы – мыло подешевело бы».

* В разгар рекламной кампании АО «МММ» одобрительно называл аферу Мавроди по привлечению денег вкладчиков «народным капитализмом».

* В 1999 году впервые было опубликовано «Завещание Плеханова», якобы написанное им перед смертью в апреле 1918 года. В нем даны оценки Ленину, революции и пути развития России. Позднее «завещание» признали фальшивкой, составленной «архитекторами перестройки» – Поповым и Александром Яковлевым.

Добавим, что 26 сентября 2011 года gnidа назначена советником мэра Москвы Собянина с формулировкой ""на общественных началах на срок полномочий мэра Москвы"".

©Дутов Андрей",2,0,0,527
822,-203976068,-203976068,11/11/2023 20:01:30,"💬Во второй половине дня наши участники разделились на команды. 

Первая вместе с доктором политических наук, профессором МГУ им. М.В. Ломоносова Игорем Кузнецовым разбирала особенности позиционирования основ российской государственности. 

Вторая под чутким руководством доктора политических наук, доцента МГУ Антонины Селезневой выстраивала карту ценностей российского Кавказа с учетом национального и геополитического контекстов, оформляя свои идеи в дорожную карту проектов. 

Сейчас же на площадке семинара кипит мозговой штурм: ребята разрабатывают медиапроекты для транслирования ключевых смыслов Кавказа: долга, чести и традиций.

[club203976068|Будущее Кавказа. Программа развития кадров]",0,6,0,255
348,-218663037,-218663037,11/11/2023 19:57:13,"🚩Лекции в честь дня рождения Фёдора Михайловича Достоевского! 

Редакция [club218663037|Ассоциации русских обществ] прикладывает подарок читателям в честь рождения Федора Михайловича Достоевского от [club123374122|Лектория на Воробьевых горах храма Троицы и МГУ.]

По ссылкам вы можете увидеть выступления доктора филологических наук Александра Борисовича Криницына Александр Криницын о самых великих романах Достоевского в Лектории на Воробьевых горах храма Троицы и МГУ: 
 
«Преступление и наказание»: к 150-летию романа: https://youtu.be/nC16R2-ldR8?feature=shared 
 
«Христианские смыслы романа Ф.М. Достоевского «Идиот»: к 150-летию выхода»: https://youtu.be/zCO1BAmzIhs?feature=shared 
 
«БЕСЫ» Ф.М. Достоевского: к 150-летию романа»: https://youtu.be/5rdmNRXOU4A?feature=shared 
 
«Братья Карамазовы» - итоговый роман Достоевского» (к 200-летию писателя): https://youtu.be/z4BUA6iR9DY?feature=shared 
 
А также: «Счастье и радость в мире Достоевского»: https://www.youtube.com/watch?v=fxuugBODkQ0

🔥 Мы хотели бы поздравить вас с днём рождения классика. Помните одного из самых глубоких писателей в истории России!

#АРО_Партнёры",0,11,2,171
35,776465483,776465483,11/11/2023 19:56:25,"#ЯЮннатПервых
.    Эковолонтёрство впервые появилось более 100 лет назад, и с тех пор постоянно развивается, привлекая в свои ряды всё больше людей.
       Говоря об истории природоохранного добровольческого движения 
в России, в первую очередь стоит упомянуть профессора МГУ Григория Алек
сандровича Кожевникова, который в 1924 году стал одним из организато-
ров и первым председателем Всероссийского Общества Охраны Природы (ВООП).
      Целью создания ВООП была необходимость добровольного объе-
динения научных сил и наиболее прогрессивно мыслящей общественности 
для восстановления и рационального использования природных ресурсов 
страны в послевоенное время. ВООП – одна из первых организаций, привле кавших добровольцев, активно работала в течение всего советского периода.
.       в 1955 году был образован юннатский кружок при ВООП.
.       В 1960-м году по инициативе студентов и преподавателей при биологи-
ческом факультете МГУ создается Дружина по охране природы (ДОП). 
С начала 70-х годов из ДОПов различных вузов по всему СССР формируется 
движение дружин по охране природы, участники которого на добровольной 
основе занимались и продолжают в настоящее время заниматься борьбой 
с браконьерами, незаконными вырубками лесов, лесными пожарами, прово-
дят научные исследования, организуют мероприятия по экологическому про-
свещению школьников.",1,6,0,132
3100,161489401,161489401,11/11/2023 19:53:22,"https://www.youtube.com/watch?v=EGue2gO36ck
ОТ ВСЕЙ ДУШИ в этот прекрасный начальный ноябрь (что потеплее некоторых июлей) ПОЗДРАВЛЯЮ Антропогенез! 
а также: победителей и призеров (настоящих победителей, ахах) Конференции ""Актуальные проблемы неоргхимии"" в Красновидово;
еще: абитуриентов наступающего Дня открытых дверей МГУ и всех-всех-всех вузов нашей планеты;
и конечно абсолютно всех неравнодушных и настойчивых искателей мудрости и покорителей турбулентных жизненных процессов))...👏🎉🥇",0,0,0,84
1631,161881,161881,11/11/2023 19:50:46,"Собрание Литературной студии «Луч» МГУ

Студия «Луч» культурно-просветительское уникальнейшее явление, интеллектуальный, литературный клуб.
55 лет студия  собирает поэтов и писателей в стенах МГУ. 
Основатель студии и её руководитель Игорь Леонидович Волгин — профессор факультета журналистики МГУ имени М.В.Ломоносова и Литературного института им. А.М. Горького, президент Фонда Достоевского, доктор филологических, кандидат исторических наук, член Союза писателей, Союза журналистов, телеведущий.

К стати сегодня День Рождения Ф.М. Достоевского",0,21,1,594
13,-202002052,-202002052,11/11/2023 19:47:22,"Алфимов Евгений Петрович родился 21 августа 1925 года в Смоленске. Окончил факультет журналистики  МГУ  (1953  г.), работал в газете «Рабочий путь».

За историческую повесть  «Зодчий Федор Конь» автор был удостоен Всероссийской литературной премии имени А.Т. Твардовского. Позднее стал лауреатом премии имени В. В. Маяковского. 

В столичном «Роман-журнале  XXI век» напечатана его поэма «Слово о России и русском воине». В 2006 году награжден премией имени М.В. Исаковского, в 2012 году – премией имени И. С. Соколова-Микитова, а в 2014 году – премией имени Н.И. Рыленкова.

С 1969 года член Союза писателей СССР, в дальнейшем – член Союза писателей России.

Евгений Алфимов скончался 4 января 2020 года на 95-м году жизни. Похоронен на Новом смоленском кладбище.
https://sprsmolensk.ru/origins/alfimov-evgenij
---------
СОДЕРЖАНИЕ сборника
Дивное поле
Отец
Иван Глинков
Рано утром на реке
Бродячие солдаты
Зимние грозы
Вёдра
Добытчица
Рыжухины слёзы
Куцый
Лунки
Именины
Бивак на весёлой лужайке
Пелагеина тропа
Берёзовый сок
Под крутым берегом

Было бы здорово, если бы Сергей Безруков озвучил один из рассказов Евгения Петровича Алфимова или всю книгу.",0,0,0,22
6379,-221631560,-221631560,11/11/2023 19:43:32,"Студенты-медики из новых регионов приняли участие в конкурсе «Значимость медицинского работника в период проведения СВО» 
 
🥼ФМБА России приняло участие в торжественной церемонии награждения победителей творческого конкурса, который прошел в Медицинском центре МГУ им. М.В. Ломоносова. 
 
👩‍⚕В конкурсе приняли участие студенты медицинских колледжей и вузов ЛНР, ДНР, Херсонской и Запорожской областей. 30 лучших работ опубликованы в сборнике. 
 
✅ Конкурс проводится в рамках проекта «Расширяем границы в белых халатах» межрегионального профсоюза работников здравоохранения «Голос медицины» и направлен на интеграцию новых регионов в единое культурно-образовательное и просветительское пространство России.",0,0,0,15
859,271706013,271706013,11/11/2023 19:30:49,"У нас не было денег, но была идея 😎

Решил почистить галерею, нашел видео фрагмент, сделаный за день до записи первого интервью образовательного проекта «[club219925108|Портфель]». Тогда мы не знали, что будет дальше, было очень волнительно… 

Да, было много ошибок, организационных трудностей, эмоциональных выгораний и т.д и т.п. Но мы успели все реализовать, в установленные конкурсом «[club203343635|ТвойХод]» срок!

В рамках проекта было снято 5 видео интервью с выдающимися людьми Москвы и Московской области. В том числе удалось посотрудничать с госкорпорацией «Росатом», МГУ им. Ломоносова и научно-популярным журналом «Кот Шреденгера»

Отдельное спасибо команде за возможность поучаствовать в таком крутом проекте!❤️

Все интересные моменты, которые попали на камеру вставил в этот видеоролик. Приятного просмотра! ☺️",8,43,4,1013
